id,team_name,round,match_date,year,home_away,opponent,team_quarter_scores,team_score,opponent_quarter_scores,opponent_score,result,margin,venue,crowd,team_goals_kicked,team_behinds,opponent_goals_kicked,opponent_behinds,home_win
13859,Melbourne Demons,2,1998-04-04,1998,H,North Melbourne Kangaroos,5.2 11.4 14.8 19.11,125,1.4 4.5 11.8 15.10,100,W,25,Melbourne Cricket Ground,29990.0,19,11,15,10,1
13862,Melbourne Demons,5,1998-04-26,1998,H,Port Adelaide Power,3.6 7.9 12.13 14.18,102,0.5 2.8 5.13 6.17,53,W,49,Melbourne Cricket Ground,21726.0,14,18,6,17,1
13865,Melbourne Demons,8,1998-05-17,1998,H,Collingwood Magpies,4.3 9.6 13.8 17.12,114,5.5 8.10 13.12 16.15,111,W,3,Melbourne Cricket Ground,57425.0,17,12,16,15,1
13876,Melbourne Demons,19,1998-08-08,1998,H,Carlton Blues,4.1 8.6 15.13 16.17,113,3.3 6.8 6.11 8.16,64,W,49,Melbourne Cricket Ground,39704.0,16,17,8,16,1
13869,Melbourne Demons,12,1998-06-13,1998,H,Geelong Cats,0.1 1.3 4.4 7.4,46,7.2 15.3 18.7 22.9,141,L,-95,Melbourne Cricket Ground,41567.0,7,4,22,9,0
13870,Melbourne Demons,13,1998-06-21,1998,H,St Kilda Saints,0.2 2.5 2.9 5.12,42,4.6 11.8 16.11 19.13,127,L,-85,Melbourne Cricket Ground,35055.0,5,12,19,13,0
13873,Melbourne Demons,16,1998-07-18,1998,H,Fremantle Dockers,4.2 7.5 11.6 16.10,106,5.2 7.3 10.5 13.5,83,W,23,Melbourne Cricket Ground,20365.0,16,10,13,5,1
13875,Melbourne Demons,18,1998-08-01,1998,H,Brisbane Lions,7.4 13.10 18.14 22.19,151,1.1 3.4 7.5 8.8,56,W,95,Melbourne Cricket Ground,16518.0,22,19,8,8,1
13878,Melbourne Demons,21,1998-08-24,1998,H,Sydney Swans,3.3 6.6 11.8 17.12,114,2.4 4.5 6.7 12.11,83,W,31,Melbourne Cricket Ground,52614.0,17,12,12,11,1
13880,Melbourne Demons,QF,1998-09-05,1998,H,Adelaide Crows,6.6 9.8 16.9 17.13,115,2.2 4.4 7.8 9.13,67,W,48,Melbourne Cricket Ground,60817.0,17,13,9,13,1
13881,Melbourne Demons,SF,1998-09-12,1998,H,St Kilda Saints,1.5 6.11 9.15 15.17,107,2.3 4.6 5.10 7.14,56,W,51,Melbourne Cricket Ground,88456.0,15,17,7,14,1
13883,Melbourne Demons,1,1999-03-27,1999,H,Richmond Tigers,4.7 10.10 13.13 14.20,104,5.2 8.4 11.5 13.9,87,W,17,Melbourne Cricket Ground,47620.0,14,20,13,9,1
13886,Melbourne Demons,4,1999-04-16,1999,H,Hawthorn Hawks,3.4 5.8 10.11 12.13,85,1.2 6.4 7.9 12.12,84,W,1,Melbourne Cricket Ground,46289.0,12,13,12,12,1
13887,Melbourne Demons,5,1999-04-24,1999,H,Port Adelaide Power,4.3 7.7 10.9 13.12,90,0.2 2.9 6.11 9.12,66,W,24,Melbourne Cricket Ground,24533.0,13,12,9,12,1
13889,Melbourne Demons,7,1999-05-08,1999,H,Essendon Bombers,6.1 12.5 17.7 20.14,134,6.2 12.4 16.8 17.11,113,W,21,Melbourne Cricket Ground,51722.0,20,14,17,11,1
13892,Melbourne Demons,10,1999-06-04,1999,H,Fremantle Dockers,3.5 6.6 9.8 13.12,90,6.4 12.7 18.10 22.12,144,L,-54,Melbourne Cricket Ground,19178.0,13,12,22,12,0
13894,Melbourne Demons,12,1999-06-20,1999,H,North Melbourne Kangaroos,1.3 5.6 11.7 14.8,92,2.5 5.8 10.11 12.21,93,L,-1,Melbourne Cricket Ground,28350.0,14,8,12,21,0
13895,Melbourne Demons,13,1999-06-27,1999,H,Adelaide Crows,4.0 8.6 14.9 16.13,109,5.4 7.9 11.10 13.13,91,W,18,Melbourne Cricket Ground,23371.0,16,13,13,13,1
13897,Melbourne Demons,15,1999-07-10,1999,H,Sydney Swans,2.5 8.8 10.11 10.14,74,4.7 6.12 11.13 18.17,125,L,-51,Melbourne Cricket Ground,35500.0,10,14,18,17,0
13899,Melbourne Demons,17,1999-07-23,1999,H,St Kilda Saints,2.3 3.4 9.7 11.13,79,4.2 10.7 11.10 14.14,98,L,-19,Melbourne Cricket Ground,28854.0,11,13,14,14,0
13900,Melbourne Demons,18,1999-07-31,1999,H,Geelong Cats,4.1 7.5 10.7 12.8,80,4.0 7.2 12.6 15.11,101,L,-21,Melbourne Cricket Ground,27408.0,12,8,15,11,0
13903,Melbourne Demons,21,1999-08-21,1999,H,Brisbane Lions,4.3 9.7 12.8 15.14,104,4.5 12.7 19.8 25.9,159,L,-55,Melbourne Cricket Ground,18679.0,15,14,25,9,0
13906,Port Adelaide Power,2,1997-04-06,1997,H,Essendon Bombers,3.8 3.9 4.11 8.12,60,1.4 5.6 10.7 14.9,93,L,-33,AAMI Stadium,32747.0,8,12,14,9,0
13909,Port Adelaide Power,5,1997-04-27,1997,H,Brisbane Lions,4.5 6.8 8.10 10.13,73,2.0 6.3 9.6 10.11,71,W,2,AAMI Stadium,31757.0,10,13,10,11,1
13910,Port Adelaide Power,6,1997-05-04,1997,H,Richmond Tigers,4.0 9.4 16.6 19.8,122,1.3 3.6 6.7 8.10,58,W,64,AAMI Stadium,36090.0,19,8,8,10,1
13914,Port Adelaide Power,10,1997-05-30,1997,H,Carlton Blues,3.1 8.3 10.7 14.9,93,3.4 4.10 7.12 7.13,55,W,38,AAMI Stadium,40116.0,14,9,7,13,1
13915,Port Adelaide Power,11,1997-06-07,1997,H,Sydney Swans,1.3 3.4 3.11 4.17,41,2.3 7.13 8.13 10.16,76,L,-35,AAMI Stadium,35669.0,4,17,10,16,0
13917,Port Adelaide Power,13,1997-06-28,1997,H,Fremantle Dockers,5.1 7.3 7.5 10.9,69,4.2 5.4 6.9 7.12,54,W,15,AAMI Stadium,30827.0,10,9,7,12,1
13920,Port Adelaide Power,16,1997-07-19,1997,H,Collingwood Magpies,6.0 10.3 12.7 17.9,111,3.3 4.5 5.9 8.10,58,W,53,AAMI Stadium,37790.0,17,9,8,10,1
13923,Port Adelaide Power,19,1997-08-10,1997,H,Adelaide Crows,5.1 7.1 9.4 9.4,58,0.1 4.3 5.5 9.11,65,L,-7,AAMI Stadium,45498.0,9,4,9,11,0
13926,Port Adelaide Power,22,1997-08-31,1997,H,St Kilda Saints,3.3 7.8 9.11 12.12,84,2.1 8.1 11.5 17.15,117,L,-33,AAMI Stadium,38589.0,12,12,17,15,0
13927,Port Adelaide Power,1,1998-03-29,1998,H,Sydney Swans,3.3 6.10 12.12 17.15,117,6.1 12.2 17.2 20.4,124,L,-7,AAMI Stadium,31230.0,17,15,20,4,0
13930,Port Adelaide Power,4,1998-04-19,1998,H,Adelaide Crows,2.3 6.5 8.6 11.7,73,3.4 6.5 7.11 8.16,64,W,9,AAMI Stadium,41476.0,11,7,8,16,1
13932,Port Adelaide Power,6,1998-05-02,1998,H,Fremantle Dockers,5.5 9.9 10.15 13.18,96,2.3 4.5 7.5 9.6,60,W,36,AAMI Stadium,30519.0,13,18,9,6,1
13935,Port Adelaide Power,9,1998-05-24,1998,H,Collingwood Magpies,1.6 3.11 7.12 11.14,80,1.1 4.2 5.5 9.9,63,W,17,AAMI Stadium,35659.0,11,14,9,9,1
13939,Port Adelaide Power,13,1998-06-20,1998,H,Western Bulldogs,5.1 6.2 11.6 11.7,73,1.2 2.5 4.6 5.9,39,W,34,AAMI Stadium,28746.0,11,7,5,9,1
13940,Port Adelaide Power,14,1998-06-27,1998,H,Geelong Cats,1.4 7.7 9.9 13.13,91,4.5 6.8 8.12 10.13,73,W,18,AAMI Stadium,32431.0,13,13,10,13,1
13943,Port Adelaide Power,17,1998-07-25,1998,H,Hawthorn Hawks,8.0 12.4 15.5 18.11,119,6.2 10.3 11.7 15.8,98,W,21,AAMI Stadium,30104.0,18,11,15,8,1
13946,Port Adelaide Power,20,1998-08-16,1998,H,Melbourne Demons,3.5 4.10 6.10 10.11,71,1.2 3.5 9.7 14.10,94,L,-23,AAMI Stadium,28660.0,10,11,14,10,0
13961,Port Adelaide Power,13,1999-06-26,1999,H,Hawthorn Hawks,4.5 6.9 7.14 8.17,65,2.1 3.5 6.8 6.9,45,W,20,AAMI Stadium,28739.0,8,17,6,9,1
13950,Port Adelaide Power,2,1999-04-04,1999,H,Fremantle Dockers,2.1 8.4 11.8 17.12,114,4.5 5.7 8.10 15.11,101,W,13,AAMI Stadium,28384.0,17,12,15,11,1
13952,Port Adelaide Power,4,1999-04-18,1999,H,Geelong Cats,2.4 4.7 6.12 10.14,74,3.5 8.6 14.9 17.13,115,L,-41,AAMI Stadium,34570.0,10,14,17,13,0
13955,Port Adelaide Power,7,1999-05-08,1999,H,Western Bulldogs,3.7 6.9 8.13 10.15,75,4.1 5.5 11.9 18.12,120,L,-45,AAMI Stadium,28525.0,10,15,18,12,0
13956,Port Adelaide Power,8,1999-05-15,1999,H,Carlton Blues,3.5 8.9 13.10 19.11,125,2.1 6.3 10.7 13.8,86,W,39,AAMI Stadium,30557.0,19,11,13,8,1
13969,Port Adelaide Power,21,1999-08-22,1999,H,Adelaide Crows,4.3 10.4 11.10 13.14,92,2.4 5.6 7.10 9.14,68,W,24,AAMI Stadium,42669.0,13,14,9,14,1
13959,Port Adelaide Power,11,1999-06-12,1999,H,Richmond Tigers,2.2 3.5 4.7 4.8,32,0.1 1.4 1.7 3.12,30,W,2,AAMI Stadium,25753.0,4,8,3,12,1
13973,Richmond Tigers,2,1983-04-02,1983,H,Melbourne Demons,3.2 5.6 10.9 15.10,100,2.1 10.5 12.8 18.11,119,L,-19,Melbourne Cricket Ground,41889.0,15,10,18,11,0
13963,Port Adelaide Power,15,1999-07-11,1999,H,Essendon Bombers,4.3 8.8 11.11 14.15,99,3.1 6.5 8.7 9.8,62,W,37,AAMI Stadium,34671.0,14,15,9,8,1
13964,Port Adelaide Power,16,1999-07-18,1999,H,Sydney Swans,3.2 5.8 6.9 10.12,72,2.4 5.5 9.6 9.10,64,W,8,AAMI Stadium,30750.0,10,12,9,10,1
13966,Port Adelaide Power,18,1999-08-01,1999,H,Brisbane Lions,2.2 3.6 7.10 9.12,66,3.9 9.14 12.15 17.16,118,L,-52,AAMI Stadium,33345.0,9,12,17,16,0
13968,Port Adelaide Power,20,1999-08-14,1999,H,Melbourne Demons,2.3 4.10 7.11 8.15,63,1.5 1.8 3.10 6.10,46,W,17,AAMI Stadium,26000.0,8,15,6,10,1
13978,Richmond Tigers,7,1983-05-07,1983,H,Essendon Bombers,4.4 9.7 12.12 16.16,112,7.3 11.5 16.6 21.11,137,L,-25,Melbourne Cricket Ground,49707.0,16,16,21,11,0
13993,Richmond Tigers,22,1983-08-27,1983,H,Fitzroy Lions,3.5 5.12 9.17 12.21,93,4.3 9.5 13.10 19.13,127,L,-34,Melbourne Cricket Ground,27310.0,12,21,19,13,0
13983,Richmond Tigers,12,1983-06-13,1983,H,Carlton Blues,5.5 10.9 15.11 21.15,141,1.6 3.8 7.11 13.13,91,W,50,Melbourne Cricket Ground,48243.0,21,15,13,13,1
14021,Richmond Tigers,6,1985-05-04,1985,H,Collingwood Magpies,6.1 10.6 16.9 16.10,106,2.3 6.4 9.5 13.10,88,W,18,Waverley Park,58733.0,16,10,13,10,1
13986,Richmond Tigers,15,1983-07-02,1983,H,North Melbourne Kangaroos,2.3 10.9 15.13 16.18,114,7.1 12.4 16.9 21.12,138,L,-24,Melbourne Cricket Ground,23622.0,16,18,21,12,0
13988,Richmond Tigers,17,1983-07-23,1983,H,Hawthorn Hawks,3.1 6.7 7.13 11.16,82,8.2 10.4 12.10 22.14,146,L,-64,Melbourne Cricket Ground,31084.0,11,16,22,14,0
13990,Richmond Tigers,19,1983-08-06,1983,H,Collingwood Magpies,4.4 7.7 9.12 11.13,79,5.0 7.2 9.5 13.11,89,L,-10,Melbourne Cricket Ground,81966.0,11,13,13,11,0
13991,Richmond Tigers,20,1983-08-13,1983,H,St Kilda Saints,2.4 3.6 7.9 9.11,65,5.3 10.6 15.9 21.14,140,L,-75,Waverley Park,21811.0,9,11,21,14,0
13995,Richmond Tigers,2,1984-04-07,1984,H,North Melbourne Kangaroos,2.4 7.7 10.15 15.17,107,3.0 8.1 12.3 14.9,93,W,14,Melbourne Cricket Ground,25711.0,15,17,14,9,1
13998,Richmond Tigers,5,1984-04-25,1984,H,Essendon Bombers,5.3 9.7 10.11 12.14,86,4.3 11.8 18.11 20.15,135,L,-49,Melbourne Cricket Ground,55141.0,12,14,20,15,0
14001,Richmond Tigers,8,1984-05-19,1984,H,Collingwood Magpies,3.3 9.8 12.13 15.19,109,5.4 6.10 8.15 13.17,95,W,14,Melbourne Cricket Ground,70899.0,15,19,13,17,1
14002,Richmond Tigers,9,1984-05-26,1984,H,St Kilda Saints,5.2 9.5 18.6 24.8,152,4.4 4.7 7.9 12.16,88,W,64,Melbourne Cricket Ground,30402.0,24,8,12,16,1
14004,Richmond Tigers,11,1984-06-09,1984,H,Geelong Cats,1.7 5.12 12.13 16.15,111,5.5 11.8 13.15 17.21,123,L,-12,Melbourne Cricket Ground,38183.0,16,15,17,21,0
14006,Richmond Tigers,13,1984-06-23,1984,H,Fitzroy Lions,5.4 7.7 10.10 11.15,81,3.1 6.3 8.8 14.14,98,L,-17,Melbourne Cricket Ground,26772.0,11,15,14,14,0
14009,Richmond Tigers,16,1984-07-14,1984,H,Hawthorn Hawks,3.3 6.7 7.11 14.13,97,7.5 16.8 24.14 28.17,185,L,-88,Waverley Park,27274.0,14,13,28,17,0
14010,Richmond Tigers,17,1984-07-28,1984,H,Sydney Swans,2.6 5.12 9.15 12.19,91,1.4 3.6 3.8 3.10,28,W,63,Melbourne Cricket Ground,13041.0,12,19,3,10,1
14013,Richmond Tigers,20,1984-08-18,1984,H,Western Bulldogs,3.1 6.3 8.9 12.13,85,1.4 6.7 8.9 9.11,65,W,20,Waverley Park,13013.0,12,13,9,11,1
14015,Richmond Tigers,22,1984-09-01,1984,H,Melbourne Demons,3.7 8.12 17.16 21.19,145,4.2 9.6 12.7 18.9,117,W,28,Melbourne Cricket Ground,21565.0,21,19,18,9,1
14017,Richmond Tigers,2,1985-04-06,1985,H,Sydney Swans,4.8 6.13 8.14 12.16,88,2.3 9.7 9.9 13.14,92,L,-4,Melbourne Cricket Ground,24113.0,12,16,13,14,0
14018,Richmond Tigers,3,1985-04-13,1985,H,St Kilda Saints,7.4 15.8 24.15 31.25,211,3.4 8.11 12.13 14.14,98,W,113,Melbourne Cricket Ground,17753.0,31,25,14,14,1
14022,Richmond Tigers,7,1985-05-11,1985,H,Western Bulldogs,2.3 7.3 13.7 15.11,101,9.4 12.5 18.8 23.13,151,L,-50,Melbourne Cricket Ground,36260.0,15,11,23,13,0
14024,Richmond Tigers,9,1985-05-25,1985,H,North Melbourne Kangaroos,4.3 7.7 13.9 16.15,111,5.4 9.11 16.15 18.19,127,L,-16,Melbourne Cricket Ground,31397.0,16,15,18,19,0
14025,Richmond Tigers,10,1985-06-01,1985,H,Geelong Cats,2.2 6.3 9.8 10.10,70,2.1 4.5 7.7 18.12,120,L,-50,Waverley Park,24849.0,10,10,18,12,0
14027,Richmond Tigers,12,1985-06-15,1985,H,Essendon Bombers,1.3 4.3 6.6 10.9,69,8.5 14.6 19.9 23.12,150,L,-81,Melbourne Cricket Ground,36851.0,10,9,23,12,0
14030,Richmond Tigers,15,1985-07-06,1985,H,Fitzroy Lions,2.3 7.5 16.9 21.16,142,6.7 10.11 15.16 17.16,118,W,24,Melbourne Cricket Ground,19794.0,21,16,17,16,1
14031,Richmond Tigers,16,1985-07-13,1985,H,Hawthorn Hawks,2.2 6.4 11.8 17.11,113,9.3 15.9 24.14 27.18,180,L,-67,Melbourne Cricket Ground,23522.0,17,11,27,18,0
14034,Richmond Tigers,19,1985-08-10,1985,H,Carlton Blues,1.3 1.10 3.12 11.14,80,8.6 11.9 22.10 23.15,153,L,-73,Melbourne Cricket Ground,24225.0,11,14,23,15,0
14037,Richmond Tigers,22,1985-08-31,1985,H,Melbourne Demons,6.4 14.7 15.8 20.12,132,1.4 3.7 7.10 13.13,91,W,41,Melbourne Cricket Ground,17158.0,20,12,13,13,1
14038,Richmond Tigers,1,1986-03-29,1986,H,Melbourne Demons,4.7 8.13 14.13 19.14,128,3.4 11.10 14.16 20.18,138,L,-10,Melbourne Cricket Ground,25219.0,19,14,20,18,0
14048,Richmond Tigers,11,1986-06-09,1986,H,Western Bulldogs,3.1 6.1 9.4 15.7,97,5.2 8.6 8.7 12.8,80,W,17,Melbourne Cricket Ground,35360.0,15,7,12,8,1
14044,Richmond Tigers,7,1986-05-10,1986,H,Essendon Bombers,7.2 11.4 15.8 16.9,105,6.1 9.6 15.10 21.19,145,L,-40,Melbourne Cricket Ground,38456.0,16,9,21,19,0
14046,Richmond Tigers,9,1986-05-24,1986,H,Collingwood Magpies,1.2 2.6 7.9 11.10,76,6.6 10.9 14.11 16.16,112,L,-36,Melbourne Cricket Ground,41945.0,11,10,16,16,0
14050,Richmond Tigers,13,1986-06-21,1986,H,Carlton Blues,2.3 4.3 8.4 11.7,73,4.4 9.8 12.12 19.18,132,L,-59,Waverley Park,26231.0,11,7,19,18,0
14051,Richmond Tigers,14,1986-06-28,1986,H,Hawthorn Hawks,1.2 3.4 4.7 11.8,74,4.6 10.10 19.13 26.19,175,L,-101,Melbourne Cricket Ground,20264.0,11,8,26,19,0
14059,Richmond Tigers,22,1986-08-30,1986,H,Geelong Cats,3.1 7.7 11.10 15.14,104,5.4 12.11 16.13 20.16,136,L,-32,Melbourne Cricket Ground,13569.0,15,14,20,16,0
14061,Richmond Tigers,2,1987-04-04,1987,H,Hawthorn Hawks,2.2 6.5 10.10 13.15,93,6.4 11.8 16.11 23.17,155,L,-62,Melbourne Cricket Ground,17824.0,13,15,23,17,0
14062,Richmond Tigers,3,1987-04-11,1987,H,Essendon Bombers,6.2 10.5 13.12 19.16,130,2.5 7.6 10.9 12.12,84,W,46,Melbourne Cricket Ground,27528.0,19,16,12,12,1
14064,Richmond Tigers,5,1987-04-25,1987,H,Sydney Swans,5.5 11.8 18.11 19.12,126,4.5 7.9 13.15 21.20,146,L,-20,Melbourne Cricket Ground,22154.0,19,12,21,20,0
14069,Richmond Tigers,10,1987-05-30,1987,H,Geelong Cats,5.3 9.4 10.11 14.13,97,5.2 10.5 18.7 18.10,118,L,-21,Melbourne Cricket Ground,16854.0,14,13,18,10,0
14071,Richmond Tigers,12,1987-06-13,1987,H,Western Bulldogs,3.0 4.5 11.6 11.8,74,5.3 11.7 15.9 21.16,142,L,-68,Waverley Park,16279.0,11,8,21,16,0
14072,Richmond Tigers,13,1987-06-20,1987,H,Carlton Blues,1.0 1.0 1.2 4.3,27,1.2 1.6 4.6 6.7,43,L,-16,Melbourne Cricket Ground,15916.0,4,3,6,7,0
12385,Geelong Cats,15,1985-07-06,1985,H,carlton blues,3.4 6.5 10.6 16.8,104,2.5 7.8 14.14 19.16,130,L,-26,GMHBA Stadium,19813.0,16,8,19,16,0
14068,Richmond Tigers,9,1987-05-22,1987,H,North Melbourne Kangaroos,3.5 6.8 9.12 13.16,94,5.5 11.9 14.16 17.26,128,L,-34,Melbourne Cricket Ground,14220.0,13,16,17,26,0
14106,Richmond Tigers,3,1989-04-15,1989,H,Melbourne Demons,0.3 1.6 6.8 8.13,61,3.4 9.6 13.10 18.14,122,L,-61,Melbourne Cricket Ground,32582.0,8,13,18,14,0
14076,Richmond Tigers,17,1987-07-25,1987,H,Collingwood Magpies,4.9 6.14 13.18 18.20,128,5.1 11.1 11.3 14.5,89,W,39,Melbourne Cricket Ground,17370.0,18,20,14,5,1
14078,Richmond Tigers,19,1987-08-08,1987,H,Melbourne Demons,6.3 12.6 14.6 15.10,100,5.4 9.8 12.12 17.17,119,L,-19,Melbourne Cricket Ground,15899.0,15,10,17,17,0
14079,Richmond Tigers,20,1987-08-15,1987,H,St Kilda Saints,3.4 7.9 13.11 19.19,133,4.2 5.2 7.7 8.9,57,W,76,Waverley Park,27589.0,19,19,8,9,1
14082,Richmond Tigers,1,1988-04-04,1988,H,Melbourne Demons,2.0 7.4 10.9 16.12,108,8.3 15.4 19.9 23.16,154,L,-46,Melbourne Cricket Ground,34824.0,16,12,23,16,0
14085,Richmond Tigers,4,1988-04-25,1988,H,Geelong Cats,1.6 5.11 5.13 11.16,82,6.5 14.9 20.11 24.17,161,L,-79,Melbourne Cricket Ground,27417.0,11,16,24,17,0
14088,Richmond Tigers,7,1988-05-15,1988,H,North Melbourne Kangaroos,5.3 9.6 10.6 11.7,73,4.3 6.8 13.13 22.18,150,L,-77,Melbourne Cricket Ground,12880.0,11,7,22,18,0
14090,Richmond Tigers,9,1988-05-28,1988,H,Sydney Swans,4.4 8.7 8.10 10.13,73,6.2 13.6 16.10 20.16,136,L,-63,Melbourne Cricket Ground,11468.0,10,13,20,16,0
14091,Richmond Tigers,10,1988-06-05,1988,H,West Coast Eagles,5.3 10.6 11.11 16.20,116,0.6 3.10 7.14 10.15,75,W,41,Melbourne Cricket Ground,7157.0,16,20,10,15,1
14093,Richmond Tigers,12,1988-06-17,1988,H,Carlton Blues,1.4 4.10 9.18 15.20,110,5.6 7.12 9.16 12.21,93,W,17,Melbourne Cricket Ground,19458.0,15,20,12,21,1
14097,Richmond Tigers,16,1988-07-16,1988,H,St Kilda Saints,3.1 11.6 14.10 17.13,115,5.3 9.5 12.6 15.8,98,W,17,Waverley Park,20199.0,17,13,15,8,1
14100,Richmond Tigers,19,1988-08-06,1988,H,Melbourne Demons,3.3 9.5 16.9 23.11,149,9.3 13.7 19.9 20.11,131,W,18,Melbourne Cricket Ground,20475.0,23,11,20,11,1
14107,Richmond Tigers,4,1989-04-25,1989,H,Hawthorn Hawks,1.5 5.7 6.11 9.12,66,1.4 5.8 10.13 15.20,110,L,-44,Waverley Park,41347.0,9,12,15,20,0
14110,Richmond Tigers,7,1989-05-13,1989,H,West Coast Eagles,3.3 4.5 7.11 13.14,92,0.2 7.5 11.7 13.12,90,W,2,Waverley Park,11745.0,13,14,13,12,1
14112,Richmond Tigers,9,1989-05-27,1989,H,Geelong Cats,2.4 4.7 7.11 10.17,77,9.5 16.12 23.15 32.19,211,L,-134,Melbourne Cricket Ground,24321.0,10,17,32,19,0
14117,Richmond Tigers,14,1989-07-08,1989,H,Sydney Swans,2.1 5.8 9.12 10.15,75,2.1 4.1 5.5 7.8,50,W,25,Melbourne Cricket Ground,12601.0,10,15,7,8,1
14118,Richmond Tigers,15,1989-07-16,1989,H,Hawthorn Hawks,3.6 7.9 9.10 15.14,104,5.2 10.3 17.6 22.10,142,L,-38,Melbourne Cricket Ground,17894.0,15,14,22,10,0
14119,Richmond Tigers,16,1989-07-22,1989,H,Essendon Bombers,6.1 7.5 8.10 9.12,66,7.4 9.8 12.12 14.15,99,L,-33,Melbourne Cricket Ground,23964.0,9,12,14,15,0
14120,Richmond Tigers,17,1989-07-28,1989,H,Fitzroy Lions,2.3 3.5 5.10 6.15,51,4.2 8.6 13.10 18.15,123,L,-72,Melbourne Cricket Ground,15045.0,6,15,18,15,0
14127,Richmond Tigers,2,1990-04-06,1990,H,North Melbourne Kangaroos,2.1 4.8 6.10 9.14,68,13.3 18.7 24.12 32.17,209,L,-141,Melbourne Cricket Ground,18105.0,9,14,32,17,0
14129,Richmond Tigers,4,1990-04-21,1990,H,Essendon Bombers,3.5 3.7 5.9 6.13,49,5.3 9.9 14.16 18.19,127,L,-78,Melbourne Cricket Ground,17975.0,6,13,18,19,0
